school_name,new_code,region_id,zone_id,woreda_id,sector_id,ownership_id,established_year
Busa Kila mulu,S0706010082,6,163,1462,4,1,1969
Dergeme first,S0706010092,6,163,1462,4,1,2007
Docha,S0706010102,6,163,1462,4,1,2003
Dunkala Primary,S0706010112,6,163,1462,4,1,2011
Galo Mulu,S0706010122,6,163,1462,4,1,1989
Gato lanego,S0706010132,6,163,1462,4,1,2004
Gato yanda Mulu,S0706010142,6,163,1462,4,1,1968
Gomarisa,S0706010152,6,163,1462,4,1,2014
Haka Primary SCOOL,S0706010162,6,163,1462,4,1,2008
Holte Mulu,S0706010172,6,163,1462,4,1,1975
Husto,S0706010182,6,163,1462,4,1,1999
Kabura Mulu,S0706010192,6,163,1462,4,1,1969
Kekamo,S0706010202,6,163,1462,4,1,2013
Kola Mashle Mulu,S0706010212,6,163,1462,4,1,1974
Makayla,S0706010222,6,163,1462,4,1,1999
Moro,S0706010232,6,163,1462,4,1,1998
Mukulo,S0706010242,6,163,1462,4,1,2013
Nalo Mulu,S0706010252,6,163,1462,4,1,1978
Onigayede,S0706010262,6,163,1462,4,1,2013
oregile,S0706010272,6,163,1462,4,1,1993
Pahale,S0706010282,6,163,1462,4,1,2014
Patala,S0706010292,6,163,1462,4,1,2013
Rayle,S0706010302,6,163,1462,4,1,1999
Shlale Mulu,S0706010312,6,163,1462,4,1,1974
Siltoya,S0706010322,6,163,1462,4,1,1988
Takama,S0706010332,6,163,1462,4,1,2005
Toyesala,S0706010342,6,163,1462,4,1,2012
Uluska,S0706010352,6,163,1462,4,1,1998
walayte,S0706010362,6,163,1462,4,1,1983
walesa firist,S0706010372,6,163,1462,4,1,2004
Wegela primary school,S0706010382,6,163,1462,4,1,2007
Areguba Secondary,S0706010393,6,163,1462,5,1,2013
Ateya Secondary,S0706010403,6,163,1462,5,1,2014
Busakila Secondary School,S0706010413,6,163,1462,5,1,2007
Galo Secondary,S0706010423,6,163,1462,5,1,2013
Gato Secondary,S0706010433,6,163,1462,5,1,2003
Hayebna Secondary,S0706010443,6,163,1462,5,1,2012
Holte Secondary,S0706010453,6,163,1462,5,1,2012
Kola Mashele Secondary,S0706010463,6,163,1462,5,1,2013
Shelale High School,S0706010473,6,163,1462,5,1,2007
Siltoya Secondary,S0706010483,6,163,1462,5,1,2013
berihane learning Center,S0706020011,6,163,1463,3,4,2009
gidole mekane yesuse,S0706020021,6,163,1463,3,6,2011
Afiya Primary,S0706020032,6,163,1463,4,1,2004
Berhan Learning,S0706020042,6,163,1463,4,4,2009
Dewedewa primary,S0706020052,6,163,1463,4,1,2013
Ediget primary,S0706020062,6,163,1463,4,1,1976
Gamole primary,S0706020072,6,163,1463,4,1,1999
Germoha primary,S0706020082,6,163,1463,4,1,2013
Gidole Maremiya primary,S0706020092,6,163,1463,4,1,2002
Gidole Mekane Eyesus,S0706020102,6,163,1463,4,6,2011
Gidole Primary,S0706020112,6,163,1463,4,1,1938
Oyoma Primary,S0706020122,6,163,1463,4,1,2013
Gidole Maremia secondary,S0706020133,6,163,1463,5,1,2008
Gidole Secondary and higher le,S0706020143,6,163,1463,5,1,1963
CHANO CHALBA farec,S0707010011,6,164,1464,3,6,2001
CHANO CHALIBA q/h/ NAZIRETI ATDE HI,S0707010021,6,164,1464,3,6,2001
Chano Dorga qalehiwote gadi,S0707010031,6,164,1464,3,6,2002
chano Flege slami qidusi mariyami,S0707010041,6,164,1464,3,6,2015
chano mile Mekan Eyesusi RObot,S0707010051,6,164,1464,3,6,2015
Chano Mille beteli,S0707010061,6,164,1464,3,6,2001
kola shara king,S0707010071,6,164,1464,3,4,2015
kola shara QALI kidan,S0707010081,6,164,1464,3,4,2015
Kola Shara tasi birayite,S0707010091,6,164,1464,3,4,2006
kola shele BIcha Eliroe,S0707010101,6,164,1464,3,4,1997
kola shele yahewe nesi,S0707010111,6,164,1464,3,6,2004
kola shell Akakulo,S0707010121,6,164,1464,3,4,2015
lante dbire gente qiduse mikae,S0707010131,6,164,1464,3,6,2012
LANTE NIFITALMI ATED HITANAYI,S0707010141,6,164,1464,3,6,1998
lante wogagen,S0707010151,6,164,1464,3,6,1996
Niwu paradyem,S0707010161,6,164,1464,3,4,2015
shara biru birihan,S0707010171,6,164,1464,3,4,2014
shara pinieali,S0707010181,6,164,1464,3,6,2013
sile d/g/qi/mib/keresetani,S0707010191,6,164,1464,3,6,2012
sile mazoriya qal/hiwot,S0707010201,6,164,1464,3,6,2012
sile sira,S0707010211,6,164,1464,3,4,2012
sile sira Ayina hakori,S0707010221,6,164,1464,3,6,2014
zeyise ealigo fanigo mekane ey,S0707010231,6,164,1464,3,6,2010
zeyise Elgo gonto mekane EYsusi,S0707010241,6,164,1464,3,4,2015
Zeyise wezeqa gubaea Egizaberi,S0707010251,6,164,1464,3,6,2014
Zeyse Wozeka mekani eysusi,S0707010261,6,164,1464,3,6,2012
Chano Chelba,S0707010272,6,164,1464,4,1,1999
Chano Dorga,S0707010282,6,164,1464,4,1,1980
chano mile beteli,S0707010292,6,164,1464,4,6,2015
Chano mile P/2nd cycle,S0707010302,6,164,1464,4,1,2004
Chano Mille 1st,S0707010312,6,164,1464,4,1,1996
Chenga Buro,S0707010322,6,164,1464,4,1,1999
Chenge kanbo,S0707010332,6,164,1464,4,1,2006
CHenge Sanikale,S0707010342,6,164,1464,4,1,2013
Dega Chenge Mulu,S0707010352,6,164,1464,4,1,1975
Dega Ocholo,S0707010362,6,164,1464,4,1,1980
Dega shara,S0707010372,6,164,1464,4,1,1996
ganita kanichma boyite,S0707010382,6,164,1464,4,1,2012
Geneta Meyecho Orza,S0707010392,6,164,1464,4,1,2008
Genta Afaze tona,S0707010402,6,164,1464,4,1,2002
Genta afeze mulu,S0707010412,6,164,1464,4,1,1983
genta Afeze Shama,S0707010422,6,164,1464,4,1,2004
Genta Bonke Mulu,S0707010432,6,164,1464,4,1,1997
Genta kanchama Ochole mulu,S0707010442,6,164,1464,4,1,1978
Genta kanchama Ochole murch,S0707010452,6,164,1464,4,1,2010
Genta Meyche Gallo,S0707010462,6,164,1464,4,1,2000
Genta Meyche mulu,S0707010472,6,164,1464,4,1,1964
Kola Shara Btele,S0707010482,6,164,1464,4,6,1996
Kola Shara mulu,S0707010492,6,164,1464,4,1,1963
kola Shele Bicha,S0707010502,6,164,1464,4,1,2008
Kola Shele mulu,S0707010512,6,164,1464,4,1,1976
Lante mukera,S0707010522,6,164,1464,4,1,1999
lante Mulu,S0707010532,6,164,1464,4,1,1962
Niwu paradayim 1st,S0707010542,6,164,1464,4,4,2012
Ocholo Odo,S0707010552,6,164,1464,4,1,1998
shara Bakole 1st,S0707010562,6,164,1464,4,1,2010
shara erze,S0707010572,6,164,1464,4,1,2007
Shara Gobe,S0707010582,6,164,1464,4,1,2004
Shara Muja T/Bete,S0707010592,6,164,1464,4,1,2002
shele mela elgo,S0707010602,6,164,1464,4,1,2011
shele mela mage,S0707010612,6,164,1464,4,1,2012
Sila Sira (Genta Kachama Sile,S0707010622,6,164,1464,4,1,1993
sile mazoriya qalhiwoti abnzer,S0707010632,6,164,1464,4,6,2012
Sile Mulu,S0707010642,6,164,1464,4,1,1969
Sule Mulu,S0707010652,6,164,1464,4,1,1999
Tasi biru englsh,S0707010662,6,164,1464,4,4,2015
Tsigo koyira gabila,S0707010672,6,164,1464,4,1,2012
TSINGO KOYIRA GERO,S0707010682,6,164,1464,4,1,2011
Tsingo koyra,S0707010692,6,164,1464,4,1,1998
Zeyese Danble mulu,S0707010702,6,164,1464,4,1,1967
zeyise Elgo fanego mekane EYsusi,S0707010712,6,164,1464,4,6,2010
Zeyise Wezekia Hawesha,S0707010722,6,164,1464,4,1,1998
Zeysa Elgo fango,S0707010732,6,164,1464,4,1,2003
Zeysa Elgo Garzeta,S0707010742,6,164,1464,4,1,2008
Zeysa Elgo Gonto,S0707010752,6,164,1464,4,1,1995
Zeysa Elgo Luda Abenzer,S0707010762,6,164,1464,4,6,1999
Zeyse Danble Ogole,S0707010772,6,164,1464,4,1,1998
zeyse Dembile monoke,S0707010782,6,164,1464,4,1,2002
Zeyse Elgo Donbe,S0707010792,6,164,1464,4,1,1967
Zeyse Elgo luda,S0707010802,6,164,1464,4,1,2008
zeyse wozaka mekan ey,S0707010812,6,164,1464,4,1,2012
Zeyse Wozeka Mulu,S0707010822,6,164,1464,4,1,1993
Chano Dorga secondery school,S0707010833,6,164,1464,5,1,2005
Kama zaysse,S0707010843,6,164,1464,5,1,2013
Kola Shelle,S0707010853,6,164,1464,5,1,2002
Lante,S0707010863,6,164,1464,5,1,1986
shara 2NA,S0707010873,6,164,1464,5,1,2012
shele mela 2NA,S0707010883,6,164,1464,5,1,2012
Zyese Elgo 2th,S0707010893,6,164,1464,5,1,2009
Abenezer,S0707020011,6,164,1465,3,10,
Abun Gorigoriyos Akadami,S0707020021,6,164,1465,3,6,2011
Akukulu,S0707020031,6,164,1465,3,4,2000
Arbaminch University Community,S0707020041,6,164,1465,5,2,2010
Beteli KG,S0707020051,6,164,1465,3,6,2000
Birihana Akadami,S0707020061,6,164,1465,3,4,2011
Chain Ethiopia Academy,S0707020071,6,164,1465,3,4,2007
elishadayi,S0707020081,6,164,1465,3,6,2015
Faresi Akadami,S0707020091,6,164,1465,3,6,2000
Felege Birhan,S0707020101,6,164,1465,3,10,
FIWECHER HOPE AKADAMI,S0707020111,6,164,1465,3,6,2006
Genita Beri Minitesinot Akadam,S0707020121,6,164,1465,3,4,2012
gerezan adda,S0707020131,6,164,1465,3,6,2015
Ginious,S0707020141,6,164,1465,3,4,1987
Giyone Akadami,S0707020151,6,164,1465,3,4,2013
Hareg,S0707020161,6,164,1465,4,1,1997
Hibret Lelimat,S0707020171,6,164,1465,3,4,1999
Hidasse,S0707020181,6,164,1465,3,10,
HolySiver,S0707020191,6,164,1465,4,4,2008
Lemate,S0707020201,6,164,1465,3,4,1999
lidiya,S0707020211,6,164,1465,3,4,2003
liyunehi dubale,S0707020221,6,164,1465,3,4,2015
loret acadamy,S0707020231,6,164,1465,3,4,2015
Master mind,S0707020241,6,164,1465,3,4,2012
medanialem katederal,S0707020251,6,164,1465,3,6,2015
mesi,S0707020261,6,164,1465,3,4,2004
Nech Sar,S0707020271,6,164,1465,3,10,
New Vision,S0707020281,6,164,1465,3,10,
Pinhel,S0707020291,6,164,1465,3,6,2007
Qidus Mikaeli Akadami,S0707020301,6,164,1465,3,6,1980
Qidusi Gebiriel Akadami,S0707020311,6,164,1465,3,6,1987
risala,S0707020321,6,164,1465,3,6,2015
Rohobot,S0707020331,6,164,1465,3,10,
selo,S0707020341,6,164,1465,3,10,
Vision AKADAMI,S0707020351,6,164,1465,3,4,1999
Wisdom,S0707020361,6,164,1465,3,10,
Yahiwe,S0707020371,6,164,1465,3,6,2015
A/Minch Primary,S0707020382,6,164,1465,4,1,1957
A/MINICH UNIVERSITY COMMUNITY,S0707020392,6,164,1465,4,2,1992
Abenezer,S0707020402,6,164,1465,4,6,
abune gorgros,S0707020412,6,164,1465,4,6,2011
Arb Minnch Rohobote,S0707020422,6,164,1465,4,1,1997
Arbaminch Leyu Filagot,S0707020432,6,164,1465,4,1,1986
Bere Ediget beri,S0707020442,6,164,1465,4,1,2014
Betele,S0707020452,6,164,1465,4,6,
Biruh Tesfa,S0707020462,6,164,1465,4,4,
chain ethiopia,S0707020472,6,164,1465,4,4,2007
Chamo,S0707020482,6,164,1465,4,1,1987
FIWECHER HOPE,S0707020492,6,164,1465,4,6,2004
Garo,S0707020502,6,164,1465,4,1,
hareg,S0707020512,6,164,1465,4,4,
Heberete Lelimate,S0707020522,6,164,1465,4,9,1995
HolySiver,S0707020532,6,164,1465,4,4,
Kulfo,S0707020542,6,164,1465,4,10,1962
liyunhe dubale acadamiy,S0707020552,6,164,1465,4,4,2013
Maremiya biruh tesfa,S0707020562,6,164,1465,4,1,1988
Neche Sare,S0707020572,6,164,1465,4,4,2009
New Vision,S0707020582,6,164,1465,4,4,
Panehele,S0707020592,6,164,1465,4,6,2000
QIDUS GEBIREAL 1st,S0707020602,6,164,1465,4,6,2012
Seloo 1st,S0707020612,6,164,1465,4,4,2012
Sikela,S0707020622,6,164,1465,4,1,
Wisdom Acadamy,S0707020632,6,164,1465,4,4,2004
Yeteneberesh,S0707020642,6,164,1465,4,1,1987
Abaya,S0707020653,6,164,1465,5,1,
Abune Selama Secondary,S0707020663,6,164,1465,5,6,2015
Arbaminch Secon & Preparatory,S0707020673,6,164,1465,5,1,1957
Arbaminch University Community,S0707020683,6,164,1465,5,3,
arebaminch lemat secondary,S0707020693,6,164,1465,5,1,2005
Chamo,S0707020703,6,164,1465,5,1,
Future Hope Mekane Eyesus,S0707020713,6,164,1465,5,6,2008
Gamo Bayira Model Secondary,S0707020723,6,164,1465,5,1,2015
Heberte Lelilemate,S0707020733,6,164,1465,5,4,2010
maremia biruh tesfa,S0707020743,6,164,1465,5,1,2010
Rohobote,S0707020753,6,164,1465,5,6,2003
alige fares,S0707030011,6,164,1466,3,6,2013
dalibo qale hiwot,S0707030021,6,164,1466,3,6,2001
future hope,S0707030031,6,164,1466,3,4,2010
kidus geberel,S0707030041,6,164,1466,3,6,2008
miraji,S0707030051,6,164,1466,3,4,2015
mole jines,S0707030061,6,164,1466,3,4,2013
mole maqa,S0707030071,6,164,1466,3,6,2010
mole melikam raey,S0707030081,6,164,1466,3,6,2013
rihobot,S0707030091,6,164,1466,3,6,
Alge,S0707030102,6,164,1466,4,1,
dalbo yididiya,S0707030112,6,164,1466,4,6,2014
Delebo,S0707030122,6,164,1466,4,1,1983
FUTCHERHOPE Accdame,S0707030132,6,164,1466,4,4,2010
Gamo shafa,S0707030142,6,164,1466,4,1,2012
Gedicho,S0707030152,6,164,1466,4,1,1969
Genius Primary,S0707030162,6,164,1466,4,4,2013
kiduse Gebirele mulu,S0707030172,6,164,1466,4,6,2008
Merabe Abaya mulu,S0707030182,6,164,1466,4,1,1959
Mole,S0707030192,6,164,1466,4,1,1982
mole meka kalehiwote,S0707030202,6,164,1466,4,6,2010
Ronobote,S0707030212,6,164,1466,4,6,1998
Merab Abaya secondary,S0707030223,6,164,1466,5,1,1970
BAbile,S0707040012,6,164,1467,4,1,2008
Bine,S0707040022,6,164,1467,4,1,1990
Bohoso,S0707040032,6,164,1467,4,1,2009
Bola Laka,S0707040042,6,164,1467,4,1,1976
Bonekie chosha,S0707040052,6,164,1467,4,1,1979
Bonekie Yela,S0707040062,6,164,1467,4,1,1975
Bonke Beza,S0707040072,6,164,1467,4,1,2012
Dombe,S0707040082,6,164,1467,4,1,2000
Gagula,S0707040092,6,164,1467,4,1,2000
gamepe,S0707040102,6,164,1467,4,1,2003
GAZOSE MULU,S0707040112,6,164,1467,4,1,1942
Halila,S0707040122,6,164,1467,4,1,2007
kacha lasho,S0707040132,6,164,1467,4,1,2004
Kacha Senga,S0707040142,6,164,1467,4,1,1975
Kalo Gagula,S0707040152,6,164,1467,4,1,1976
Kashaso,S0707040162,6,164,1467,4,1,1969
Koche,S0707040172,6,164,1467,4,1,1998
kole dola,S0707040182,6,164,1467,4,1,2004
kole irqa,S0707040192,6,164,1467,4,1,2004
Kole Kanchame,S0707040202,6,164,1467,4,1,2000
Kuta,S0707040212,6,164,1467,4,1,
Peda,S0707040222,6,164,1467,4,1,2000
Beza secondary,S0707040233,6,164,1467,5,1,2007
Gezeso,S0707040243,6,164,1467,5,1,2001
Kashaso Secondary School,S0707040253,6,164,1467,5,1,2010
betel,S0707050011,6,164,1468,3,10,
birehan kg,S0707050021,6,164,1468,3,1,2011
KEDUS MICAEL,S0707050031,6,164,1468,3,6,2013
rehobot kg,S0707050041,6,164,1468,3,1,2000
robel,S0707050051,6,164,1468,3,10,
Aneka Korie,S0707050062,6,164,1468,4,1,1976
Awesato abya,S0707050072,6,164,1468,4,1,1998
Boraqo,S0707050082,6,164,1468,4,1,2001
Boreda mulu,S0707050092,6,164,1468,4,1,1937
Buntaze,S0707050102,6,164,1468,4,1,2000
chalbe sato,S0707050112,6,164,1468,4,1,2005
chelasha denba,S0707050122,6,164,1468,4,1,2003
Chelashe Mulu,S0707050132,6,164,1468,4,1,2004
Chelebe,S0707050142,6,164,1468,4,1,2002
CHELESH serate,S0707050152,6,164,1468,4,1,2003
CHELESHE SIZA,S0707050162,6,164,1468,4,1,2005
CHELESHE WOKO,S0707050172,6,164,1468,4,1,1998
cheleshi gasa,S0707050182,6,164,1468,4,1,2005
Chileshe Misola,S0707050192,6,164,1468,4,1,1975
Chleshe Shara,S0707050202,6,164,1468,4,1,1997
Danbo Onono,S0707050212,6,164,1468,4,1,1999
Dega Awsato,S0707050222,6,164,1468,4,1,1997
DEGA ZONGA,S0707050232,6,164,1468,4,1,1995
Dubana Bulo,S0707050242,6,164,1468,4,1,1999
Dugana Gamero,S0707050252,6,164,1468,4,1,1978
Dugana Shanto,S0707050262,6,164,1468,4,1,1997
Fite,S0707050272,6,164,1468,4,1,1998
Gaga Gocho,S0707050282,6,164,1468,4,1,1979
Goshe zele,S0707050292,6,164,1468,4,1,1999
Gumegumeta,S0707050302,6,164,1468,4,1,1997
Hatisa,S0707050312,6,164,1468,4,1,1998
Kecha Kalayo,S0707050322,6,164,1468,4,1,1997
Kodo Gamebela,S0707050332,6,164,1468,4,1,1969
Kodo Moko,S0707050342,6,164,1468,4,1,1978
kodo zugure,S0707050352,6,164,1468,4,1,2005
mancha,S0707050362,6,164,1468,4,1,1997
Mena Shefo,S0707050372,6,164,1468,4,1,2000
Menuka Mulu,S0707050382,6,164,1468,4,1,1969
Mesa,S0707050392,6,164,1468,4,1,1968
mesa ala,S0707050402,6,164,1468,4,1,2005
METEKA MELE,S0707050412,6,164,1468,4,1,1998
Metika Dana,S0707050422,6,164,1468,4,1,2000
Moda,S0707050432,6,164,1468,4,1,
mogIsa,S0707050442,6,164,1468,4,1,1996
rehobot,S0707050452,6,164,1468,4,6,
Tentele,S0707050462,6,164,1468,4,1,2000
Wolo Sefere,S0707050472,6,164,1468,4,1,1997
Woyena Gari,S0707050482,6,164,1468,4,1,2000
zare,S0707050492,6,164,1468,4,1,2005
zefano mulu,S0707050502,6,164,1468,4,1,1969
zefine menuka,S0707050512,6,164,1468,4,1,2002
Zonega Wacha,S0707050522,6,164,1468,4,1,1972
ZONGA ABAYA,S0707050532,6,164,1468,4,1,2004
Boreda secondary and priparato,S0707050543,6,164,1468,5,1,1975
cheleshe secondary,S0707050553,6,164,1468,5,1,2006
Dengele Secondary,S0707050563,6,164,1468,5,1,2010
gaga goach secondary,S0707050573,6,164,1468,5,1,2005
menuka,S0707050583,6,164,1468,5,1,2007
zefano hidase secondary,S0707050593,6,164,1468,5,1,2010
bethel KG,S0707060011,6,164,1469,3,6,1992
Bight Star,S0707060021,6,164,1469,3,1,2010
Tihun Birhan,S0707060031,6,164,1469,3,4,2013
Yahiwe nisy KG,S0707060041,6,164,1469,3,6,1997
Chefe Mulu,S0707060052,6,164,1469,4,1,1999
Chencha marmiya,S0707060062,6,164,1469,4,1,2003
chencha mulu,S0707060072,6,164,1469,4,1,1937
Chimato,S0707060082,6,164,1469,4,1,1995
Doko shaye,S0707060092,6,164,1469,4,1,1999
Ewket fana primary,S0707060102,6,164,1469,4,4,2013
Gendo Gebella,S0707060112,6,164,1469,4,1,2001
KIDST MARIYAM,S0707060122,6,164,1469,4,4,2011
mafona zollo,S0707060132,6,164,1469,4,1,1999
Talent Prymery,S0707060142,6,164,1469,4,3,2006
Tolola Betel mulu,S0707060152,6,164,1469,4,6,2004
Tolola mulu,S0707060162,6,164,1469,4,1,1943
tutusha,S0707060172,6,164,1469,4,1,1974
zozo primary,S0707060182,6,164,1469,4,1,1978
Chencha secondary,S0707060193,6,164,1469,5,1,1970
Tolola Secondary,S0707060203,6,164,1469,5,1,2011
zozo secondar,S0707060213,6,164,1469,5,1,2009
Afa Zutie,S0707070012,6,164,1470,4,1,2004
Bele,S0707070022,6,164,1470,4,1,1977
Bele Milinium,S0707070032,6,164,1470,4,1,2000
Bilalana shaye,S0707070042,6,164,1470,4,1,1995
Dalo tangala,S0707070052,6,164,1470,4,1,2010
Dalona Zara Zirko,S0707070062,6,164,1470,4,1,2012
Damoze,S0707070072,6,164,1470,4,1,1998
Dega Gema,S0707070082,6,164,1470,4,1,1997
dogle,S0707070092,6,164,1470,4,1,2005
Doka Eleze,S0707070102,6,164,1470,4,1,2001
doko dalo mulu,S0707070112,6,164,1470,4,1,1977
Doko Dambo,S0707070122,6,164,1470,4,1,1998
Doko Genedo,S0707070132,6,164,1470,4,1,2001
Doko Godeno,S0707070142,6,164,1470,4,1,2001
Doko Kale,S0707070152,6,164,1470,4,1,2001
DOKO LOSHA,S0707070162,6,164,1470,4,1,2003
Doko Mesho,S0707070172,6,164,1470,4,1,1965
Doko Shale,S0707070182,6,164,1470,4,1,1957
Doko Tsida,S0707070192,6,164,1470,4,1,1998
Doko yoyra,S0707070202,6,164,1470,4,1,2000
Doko Zolona Elo,S0707070212,6,164,1470,4,1,1976
Dorza Ayira,S0707070222,6,164,1470,4,1,2001
Dorze Amarana Bodo,S0707070232,6,164,1470,4,1,2002
Dorze Doshkie,S0707070242,6,164,1470,4,1,2002
Dorze Godiye,S0707070252,6,164,1470,4,1,1975
Dorze Hirpo,S0707070262,6,164,1470,4,1,1994
"Dorze Holo,o",S0707070272,6,164,1470,4,1,1978
Dorze mulu,S0707070282,6,164,1470,4,1,1942
Dorze Tegecha,S0707070292,6,164,1470,4,1,1977
DOYNA,S0707070302,6,164,1470,4,1,2004
Elena Chare,S0707070312,6,164,1470,4,1,1998
Gulta,S0707070322,6,164,1470,4,1,1943
Guye mulu,S0707070332,6,164,1470,4,1,1998
kale gitora rihobot,S0707070342,6,164,1470,4,6,2015
Keda,S0707070352,6,164,1470,4,1,
Kola hirpo,S0707070362,6,164,1470,4,1,2008
Kuli bale,S0707070372,6,164,1470,4,1,1997
Metsao Gada Dita,S0707070382,6,164,1470,4,1,2001
Shama Kollo,S0707070392,6,164,1470,4,1,2004
Shama laka Mulu,S0707070402,6,164,1470,4,1,1976
sulea elena care cawo,S0707070412,6,164,1470,4,1,2015
Zakota,S0707070422,6,164,1470,4,1,1969
Zardo,S0707070432,6,164,1470,4,1,1972
Zute,S0707070442,6,164,1470,4,1,1968
zute darama,S0707070452,6,164,1470,4,1,2006
Doko Masho,S0707070463,6,164,1470,5,1,2004
Dorze,S0707070473,6,164,1470,5,1,2005
Shama,S0707070483,6,164,1470,5,1,
Sulea Zakota,S0707070493,6,164,1470,5,1,2007
WEBERA SECONDARYSCHOOL,S0707070503,6,164,1470,5,1,2013
Menena Difine KG school,S0707080011,6,164,1471,3,1,2010
tinisae,S0707080021,6,164,1471,4,6,2004
Antashe,S0707080032,6,164,1471,4,1,2007
Choye Garcho,S0707080042,6,164,1471,4,1,2000
Dara Bola,S0707080052,6,164,1471,4,1,2000
Dara Dime,S0707080062,6,164,1471,4,1,1971
Domea,S0707080072,6,164,1471,4,1,1997
Eli Ala,S0707080082,6,164,1471,4,1,2000
Eli Amara,S0707080092,6,164,1471,4,1,2000
Eli Doze,S0707080102,6,164,1471,4,1,1978
Guge Gasa Haringl   aso,S0707080112,6,164,1471,4,1,1983
Guge magale,S0707080122,6,164,1471,4,1,2002
Gugie Boyre,S0707080132,6,164,1471,4,1,1969
Gugie Terara Mulu,S0707080142,6,164,1471,4,1,1969
Hoya Degaza,S0707080152,6,164,1471,4,1,2000
Lafe Tsala,S0707080162,6,164,1471,4,1,2000
Ledhe (Choye Ledhe),S0707080172,6,164,1471,4,1,1969
Lefe Tiya Wora,S0707080182,6,164,1471,4,10,2010
Malo  Odola,S0707080192,6,164,1471,4,1,2006
Malo Dola,S0707080202,6,164,1471,4,1,2000
malo ezo,S0707080212,6,164,1471,4,1,1974
MALO KALE,S0707080222,6,164,1471,4,1,2009
Malo Telesa,S0707080232,6,164,1471,4,1,2006
Malo Zagama,S0707080242,6,164,1471,4,1,1999
MEN ENA ARIBE,S0707080252,6,164,1471,4,1,2009
Mena Mulu,S0707080262,6,164,1471,4,1,1965
Menena Abaya,S0707080272,6,164,1471,4,1,1970
MENENA HELO,S0707080282,6,164,1471,4,1,2009
Menena Lola,S0707080292,6,164,1471,4,1,2003
Menena Selo,S0707080302,6,164,1471,4,1,1975
Sefera 2,S0707080312,6,164,1471,4,1,1975
Shela Abaya,S0707080322,6,164,1471,4,1,2007
Shela Hagale,S0707080332,6,164,1471,4,1,2006
Shela Halekasha,S0707080342,6,164,1471,4,1,2004
Shela hushe,S0707080352,6,164,1471,4,1,1999
Shela Telo,S0707080362,6,164,1471,4,1,1999
Shiela Deda,S0707080372,6,164,1471,4,1,1974
Shiela mulu,S0707080382,6,164,1471,4,1,1974
TINISAE,S0707080392,6,164,1471,4,6,
Tlale,S0707080402,6,164,1471,4,1,1997
Zimibe,S0707080412,6,164,1471,4,1,1975
Zinige Gadho,S0707080422,6,164,1471,4,1,2000
Dara Secondary school,S0707080433,6,164,1471,5,1,2005
Guge Terara Scondary,S0707080443,6,164,1471,5,1,2005
Shela Secondary,S0707080453,6,164,1471,5,1,2007
Wacha,S0707080463,6,164,1471,5,1,1996
Felo Santanio KG,S0707090011,6,164,1472,3,1,2006
Andero Welasa /1-8/,S0707090022,6,164,1472,4,1,2005
Andiro Gigilo /1-8/,S0707090032,6,164,1472,4,1,1953
Andro mezana 1-6,S0707090042,6,164,1472,4,1,2007
Anduro Moya /1-6/,S0707090052,6,164,1472,4,1,2008
Anduro Tsengo /1-8/,S0707090062,6,164,1472,4,1,1980
Anduro Yacho 1-6,S0707090072,6,164,1472,4,1,2006
Anta dolla /1-8/,S0707090082,6,164,1472,4,1,2003
Batala /1-6/,S0707090092,6,164,1472,4,1,2008
Bidara/1-6 /,S0707090102,6,164,1472,4,1,2009
Chare Longa /1-8/,S0707090112,6,164,1472,4,1,1994
Daycha Arbe/1-6 /,S0707090122,6,164,1472,4,1,2008
Daycha Selega /1-6/,S0707090132,6,164,1472,4,1,2008
daycha1-8,S0707090142,6,164,1472,4,1,1999
Dita Suluse /1-8/,S0707090152,6,164,1472,4,1,1966
dokama qoytso/1-6/,S0707090162,6,164,1472,4,1,2006
Dokama/1-8/,S0707090172,6,164,1472,4,1,2000
Done Awassa /1-8/,S0707090182,6,164,1472,4,1,1969
Egirsa Woke/1-8/,S0707090192,6,164,1472,4,1,2000
Elese/1-8/,S0707090202,6,164,1472,4,1,2004
Eshanda 1-6,S0707090212,6,164,1472,4,1,2006
Gahe /1-8/,S0707090222,6,164,1472,4,1,1996
Giyasa/1-8/,S0707090232,6,164,1472,4,1,2004
Gorka Abesa/1-8/,S0707090242,6,164,1472,4,1,1968
Goza/1-8/,S0707090252,6,164,1472,4,1,1941
Halo/1-8 /,S0707090262,6,164,1472,4,1,2005
Hayila 1- 8,S0707090272,6,164,1472,4,1,1997
Kodo /1-8/,S0707090282,6,164,1472,4,1,1942
Lele/1-8/,S0707090292,6,164,1472,4,1,1998
Lisha /1-8/,S0707090302,6,164,1472,4,1,1975
Lisha gosira /1-8/,S0707090312,6,164,1472,4,1,2005
megesa chare /1-8/,S0707090322,6,164,1472,4,1,2005
merezo 1-8,S0707090332,6,164,1472,4,1,1976
Merzo Dola /1-4/,S0707090342,6,164,1472,4,1,2007
Merzo Lama/1-8/,S0707090352,6,164,1472,4,1,2004
Ocholo Badiga/1-8/,S0707090362,6,164,1472,4,1,1998
Qilebayo /1-8/,S0707090372,6,164,1472,4,1,2004
sozo Haile /1-8/,S0707090382,6,164,1472,4,1,2005
Suugo /1-4/,S0707090392,6,164,1472,4,1,2006
Tiba /1-8/,S0707090402,6,164,1472,4,1,1999
Torka /1-8/,S0707090412,6,164,1472,4,1,1999
Tsela / 1-8/,S0707090422,6,164,1472,4,1,1986
